temperature,vibration,pressure,runtime_hours,failure
79.96714153011233,0.4576240317977297,26.60752634756389,1947.9762421931407,0
73.61735698828815,0.4546585891616146,28.472502684731737,75.53722793852191,0
101.03458315174512,0.857175364117985,36.820865742754236,6399.389880897794,1
106.69309816296752,0.7880140355083247,46.49428982958602,3839.5754542433574,1
91.77567598668531,0.9428674432700543,45.53197894963848,5449.934402653795,1
72.6586304305082,0.3725767880923205,26.144789214293976,299.5235050168188,0
90.79212815507391,0.6048482651050593,35.00410248884207,1137.2905523646032,0
82.67434729152909,0.5487774821084338,26.091639638265562,1296.899976105903,0
70.30525614065049,0.4265766678028962,25.761863937515578,1933.4574731939401,0
80.42560043585965,0.4858470362662153,34.09297309171607,4014.3318619877305,0
70.36582307187538,0.6598321807641033,34.60968189003808,1932.7893686574632,0
70.34270246429743,0.5733547813505866,34.25704968381327,1023.267648231635,0
92.8665417271375,0.8348050502506281,29.090384446416632,423.72826838675394,1
55.86719755342202,0.47623166830390157,27.670245109639747,397.45874176343733,0
57.75082167486967,0.507660907045166,34.114942960016606,3800.236029804887,0
69.37712470759027,0.44882364420576965,30.207709202819473,2224.014955183165,0
64.87168879665576,0.28952504942809854,24.63153576901268,3630.905610000076,0
78.14247332595274,0.704217791053473,32.29158969562721,3411.4356088184877,0
65.91975924478788,0.5155324999199401,26.425963705042648,676.812308801289,0
60.87696298664709,0.5398147265122537,38.97262424196106,714.439670961336,0
89.65648768921554,0.49420922501230913,37.724207312091295,3776.7100771706696,0
72.74223699513465,0.4264883199275412,33.020487131777834,3606.341467427086,0
75.67528204687923,0.4814075519051229,36.80503352384887,1890.1538343715517,0
60.75251813786544,0.34006052378056884,30.323956750616905,387.1113166642004,0
69.55617275474818,0.7277086498053305,33.82718747187508,60.490108492260994,0
76.10922589709867,0.3765488001577604,37.388601476510374,1440.7847473087243,0
63.490064225776976,0.39680337161528206,31.227493408971565,46.111367936134684,0
78.75698018345672,0.45597407956135994,28.72406414242858,1150.3631055185172,0
89.19914552121256,1.1310829053523026,35.13048075412109,3073.96107344232,1
72.08306250206724,0.5014508999262655,29.58433237139253,607.078826559771,0
68.98293387770603,0.37638642039695375,34.11711592281156,,0
93.52278184508938,0.625433836075734,34.72816713783815,4482.187178593683,0
74.86502775262066,0.5731000626785482,32.52182532859205,2927.350145114446,0
64.422890710441,0.5538434957216453,27.2935045251888,4672.278433813907,0
83.22544912103189,0.571573424117084,20.115892155262046,1729.1308189283961,0
84.58578541325878,1.2556515781437978,36.98568685999754,4468.326233298824,1
77.08863595004756,0.7185094895036113,28.478275644730243,,0
55.403298761202244,0.4313284656996705,28.43535516404993,3091.7015863997062,0
61.71813951101569,0.6623884992811152,33.092781784889624,647.9286500499221,0
76.96861235869123,,39.928382055074195,10.403195881428795,0
82.3846657999541,0.5499095816137749,30.617646009205465,4657.659007047895,0
76.7136828118997,0.3307729168356671,28.916341054217693,2774.4718808760467,0
73.8435171761176,0.48296142346118043,28.703890934979537,4634.703313910198,0
71.98896304410711,0.4187176409663435,30.62192383453857,1669.1576185103602,0
60.214780096325725,0.5828058814893309,25.858531198258007,1638.9303458087838,0
67.80155791605291,0.6071080500402806,30.600992793730274,2003.2750088651585,0
70.39361229040213,0.29255136489836886,32.254061681658996,3530.2049197908414,0
85.57122226218915,0.49779651359957294,31.04843031787244,2829.043170930871,0
,0.6121861504794253,32.28770967002391,4626.77453549559,0
78.53772531464345,0.7973643791510368,43.884042835658704,160.70219142219915,1
78.24083969394795,0.5729063645002365,21.14051658876778,3540.9796898626823,0
71.14917719583684,0.5351165467627084,33.18435079197702,1651.6384468327717,0
68.23077999694041,0.5341660231952626,26.64492577168773,901.1682590923059,0
97.81686923004361,0.9506781987079892,39.51504138314833,3679.5773078517936,1
85.30999522495951,0.37834191958642904,24.47774086072502,2525.3189208999797,0
84.31280119116198,0.3878469852574973,32.16770805236265,685.055143442142,0
66.60782476777362,0.5709352514455317,28.887125363875736,,0
71.90787624148786,0.5019458255518883,21.590156080072944,2040.8233245077745,0
85.01451387432165,0.7560997351492558,39.594189743371174,2617.14665876959,1
84.75545127122359,0.45761099576776476,22.801959346005862,1587.7906980984235,0
70.2082576215471,0.46948111545192484,30.699106792591053,742.7257575499046,0
73.14341023336183,0.6046911794488139,31.19249462836527,21.86839550489761,0
63.93665025993972,0.4664755918131973,34.42788540847523,4851.175312140103,0
63.037933759193294,0.36589352866984315,38.90842393233426,4717.4961485196345,0
83.12525822394198,0.5743651775540173,,2418.251895880676,0
88.56240028570824,0.4795123336135283,29.737630719684752,4975.258766375028,0
74.27989878419666,0.5031395865532776,28.618323524778912,3368.271653911216,0
85.03532897892023,0.6607578306399511,32.16874842980481,344.2876880377077,0
78.61636025047635,0.49794394426494926,31.07834385466809,588.5909954131369,0
68.54880245394875,0.5289183673118726,28.2372687863169,4580.554219348189,0
78.61395605508415,0.38210765087016746,27.795489056945723,3150.2610107481423,0
90.38036566465969,0.478033054764904,24.41774572407976,4215.918133286756,0
74.64173960890048,0.5609526045208602,34.93930791203255,4491.348248169222,0
90.64643655814007,0.3444626266158758,32.296020907997644,2239.7100564119305,0
